superkingdom	phylum	class	order	family	genus	species	taxid	accession	label
Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	Capillibacterium	Capillibacterium thermochitinicola	txid2699427	NR_180889.1	NR_180889.1 Capillibacterium thermochitinicola strain UUS1-1 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	Hydrogenispora	Hydrogenispora ethanolica	txid1082276	NR_125455.1	NR_125455.1 Hydrogenispora ethanolica strain LX-B 16S ribosomal RNA, partial sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium canifelinum	txid285729	NR_113317.1	NR_113317.1 Fusobacterium canifelinum strain JCM 17464 16S ribosomal RNA, partial sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium gastrosuis	txid1755100	NR_146837.2	NR_146837.2 Fusobacterium gastrosuis strain CDW1 16S ribosomal RNA, complete sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii	txid1216362	NR_178362.1	NR_178362.1 Fusobacterium hwasookii ChDC F128 16S ribosomal RNA, partial sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium massiliense	txid1852365	NR_179530.1	NR_179530.1 Fusobacterium massiliense strain Marseille-P2749 16S ribosomal RNA, partial sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	txid393480	NR_113141.1	NR_113141.1 Fusobacterium polymorphum ATCC 10953 strain JCM 12990 16S ribosomal RNA, partial sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium	txid856	NR_113384.1	NR_113384.1 Fusobacterium varium strain JCM 6320 16S ribosomal RNA, partial sequence
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Pseudoleptotrichia	Pseudoleptotrichia goodfellowii	txid157692	NR_113160.1	NR_113160.1 Pseudoleptotrichia goodfellowii strain JCM 16774 16S ribosomal RNA, partial sequence
Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas aurantiaca	txid379066	NR_074708.2	NR_074708.2 Gemmatimonas aurantiaca T-27 16S ribosomal RNA, partial sequence
Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas phototrophica	txid1379270	NR_136770.1	NR_136770.1 Gemmatimonas phototrophica strain AP64 16S ribosomal RNA, partial sequence
Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	Gemmatirosa kalamazoonensis	txid861299	NR_132675.1	NR_132675.1 Gemmatirosa kalamazoonensis strain KBS708 16S ribosomal RNA, partial sequence
Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter agri	txid2014610	NR_163645.1	NR_163645.1 Roseisolibacter agri strain AW1220 16S ribosomal RNA, partial sequence
Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	Longimicrobium terrae	txid1639882	NR_149251.1	NR_149251.1 Longimicrobium terrae strain CB-286315 16S ribosomal RNA, partial sequence
Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	Ignavibacterium album	txid945713	NR_112875.1	NR_112875.1 Ignavibacterium album JCM 16511 strain Mat9-16 16S ribosomal RNA, partial sequence
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis lenta	txid2606640	NR_180824.1	NR_180824.1 Victivallis lenta strain BBE-744-WT-12 16S ribosomal RNA, partial sequence
Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Nitrospina gracilis	txid1266370	NR_104821.1	NR_104821.1 Nitrospina gracilis 3/211 16S ribosomal RNA, partial sequence
Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira japonica	txid1325564	NR_114396.1	NR_114396.1 Nitrospira japonica strain J1 16S ribosomal RNA, partial sequence
Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira lenta	txid1436998	NR_148573.1	NR_148573.1 Nitrospira lenta strain BS10 16S ribosomal RNA, partial sequence
Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira moscoviensis	txid42253	NR_029287.1	NR_029287.1 Nitrospira moscoviensis strain NSP M-1 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Algisphaera	Algisphaera agarilytica	txid1385975	NR_125472.1	NR_125472.1 Algisphaera agarilytica strain 06SJR6-2 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Mucisphaera	Mucisphaera calidilacus	txid2527982	NR_180448.1	NR_180448.1 Mucisphaera calidilacus strain Pan265 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera mikurensis	txid547188	NR_112798.1	NR_112798.1 Phycisphaera mikurensis strain FYK2301M01 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Poriferisphaera	Poriferisphaera corsica	txid2528020	NR_173560.1	NR_173560.1 Poriferisphaera corsica strain KS4 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerohalosphaeraceae	Anaerohalosphaera	Anaerohalosphaera lusitana	txid1936003	NR_179106.1	NR_179106.1 Anaerohalosphaera lusitana strain ST-NAGAB-D1 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	Tepidisphaera mucosa	txid1546155	NR_148582.1	NR_148582.1 Tepidisphaera mucosa strain 2842 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Fimbriiglobus	Fimbriiglobus ruber	txid1908690	NR_148575.1	NR_148575.1 Fimbriiglobus ruber strain SP5 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	Gemmata massiliana	txid1210884	NR_148576.1	NR_148576.1 Gemmata massiliana strain IIL30 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	Gemmata palustris	txid2822762	NR_181623.1	NR_181623.1 Gemmata palustris strain G18 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Tuwongella	Tuwongella immobilis	txid692036	NR_159232.1	NR_159232.1 Tuwongella immobilis strain MBLW1 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Urbifossiella	Urbifossiella limnaea	txid2528023	NR_173555.1	NR_173555.1 Urbifossiella limnaea strain ETA_A1 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Zavarzinella	Zavarzinella formosa	txid360055	NR_042465.1	NR_042465.1 Zavarzinella formosa strain A10 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera soli	txid2712865	NR_179479.1	NR_179479.1 Paludisphaera soli strain JC670 16S ribosomal RNA, complete sequence
Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera rosea	txid643672	NR_116969.1	NR_116969.1 Singulisphaera rosea strain S26 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Tautonia	Tautonia sociabilis	txid2080755	NR_176521.1	NR_176521.1 Tautonia sociabilis strain GM2012 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Tundrisphaera	Tundrisphaera lichenicola	txid2029860	NR_158050.1	NR_158050.1 Tundrisphaera lichenicola strain P12 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Adhaeretor	Adhaeretor mobilis	txid1930276	NR_173558.1	NR_173558.1 Adhaeretor mobilis strain HG15A2 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Aeoliella	Aeoliella mucimassa	txid2527972	NR_173562.1	NR_173562.1 Aeoliella mucimassa strain Pan181 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Botrimarina	Botrimarina hoheduenensis	txid2528000	NR_173585.1	NR_173585.1 Botrimarina hoheduenensis strain Pla111 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Botrimarina	Botrimarina mediterranea	txid2528022	NR_173576.1	NR_173576.1 Botrimarina mediterranea strain Spa11 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Bythopirellula	Bythopirellula goksoeyrii	txid1400387	NR_118636.1	NR_118636.1 Bythopirellula goksoeyrii strain Pr1d 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Bythopirellula	Bythopirellula polymerisocia	txid2528003	NR_180443.1	NR_180443.1 Bythopirellula polymerisocia strain Pla144 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Lacipirellula	Lacipirellula limnantheis	txid2528024	NR_173573.1	NR_173573.1 Lacipirellula limnantheis strain I41 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Pirellulimonas	Pirellulimonas nuda	txid2528009	NR_173563.1	NR_173563.1 Pirellulimonas nuda strain Pla175 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Posidoniimonas	Posidoniimonas corsicana	txid1938618	NR_173578.1	NR_173578.1 Posidoniimonas corsicana strain KOR34 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Posidoniimonas	Posidoniimonas polymericola	txid2528002	NR_173586.1	NR_173586.1 Posidoniimonas polymericola strain Pla123a 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Pseudobythopirellula	Pseudobythopirellula maris	txid2527991	NR_173580.1	NR_173580.1 Pseudobythopirellula maris strain Mal64 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anatilimnocola	Anatilimnocola aggregata	txid2528021	NR_173556.1	NR_173556.1 Anatilimnocola aggregata strain ETA_A8 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Blastopirellula	Blastopirellula retiformator	txid2527970	NR_169318.1	NR_169318.1 Blastopirellula retiformator strain Enr8 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Bremerella	Bremerella volcania	txid2527984	NR_169319.1	NR_169319.1 Bremerella volcania strain Pan97 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Mariniblastus	Mariniblastus fucicola	txid980251	NR_156914.1	NR_156914.1 Mariniblastus fucicola strain FC18 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	Pirellula staleyi	txid530564	NR_074521.1	NR_074521.1 Pirellula staleyi DSM 6068 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula caenicola	txid1536901	NR_136448.1	NR_136448.1 Novipirellula caenicola strain YM26-125 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima multifibrata	txid1930274	NR_173557.1	NR_173557.1 Roseimaritima multifibrata strain FF011L 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	Thermogutta	Thermogutta hypogea	txid1331911	NR_134825.1	NR_134825.1 Thermogutta hypogea strain SBP2 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	Thermogutta	Thermogutta terrifontis	txid1331910	NR_134826.1	NR_134826.1 Thermogutta terrifontis strain R1 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	Thermostilla	Thermostilla marina	txid1742923	NR_148598.1	NR_148598.1 Thermostilla marina strain SVX8 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas	Alienimonas californiensis	txid2527989	NR_169329.1	NR_169329.1 Alienimonas californiensis strain CA12 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Calycomorphotria	Calycomorphotria hydatis	txid2528027	NR_173577.1	NR_173577.1 Calycomorphotria hydatis strain V22 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Caulifigura	Caulifigura coniformis	txid2527983	NR_173574.1	NR_173574.1 Caulifigura coniformis strain Pan44 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia alba	txid2527973	NR_180440.1	NR_180440.1 Gimesia alba strain Pan241w 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia aquarii	txid2527964	NR_180441.1	NR_180441.1 Gimesia aquarii strain V144 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia benthica	txid2608982	NR_180764.1	NR_180764.1 Gimesia benthica strain E7 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia panareensis	txid2527978	NR_180438.1	NR_180438.1 Gimesia panareensis strain Enr10 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Maioricimonas	Maioricimonas rarisocia	txid2528026	NR_173561.1	NR_173561.1 Maioricimonas rarisocia strain Mal4 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomicrobium	Planctomicrobium piriforme	txid1576369	NR_178776.1	NR_178776.1 Planctomicrobium piriforme strain P3 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus limnophila	txid120	NR_074670.1	NR_074670.1 Planctopirus limnophila strain DSM 3776 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Polystyrenella	Polystyrenella longa	txid2528007	NR_173575.1	NR_173575.1 Polystyrenella longa strain Pla110 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Schlesneria	Schlesneria paludicola	txid360056	NR_042466.1	NR_042466.1 Schlesneria paludicola strain MPL7 16S ribosomal RNA, partial sequence
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Symmachiella	Symmachiella macrocystis	txid2527985	NR_173572.1	NR_173572.1 Symmachiella macrocystis strain CA54 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus ferridurans	txid1232575	NR_117036.1	NR_117036.1 Acidithiobacillus ferridurans strain ATCC 33020 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Aquidulcibacter	Aquidulcibacter paucihalophilus	txid1978549	NR_156862.1	NR_156862.1 Aquidulcibacter paucihalophilus strain TH1-2 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis excentricus	txid78587	NR_074137.1	NR_074137.1 Asticcacaulis excentricus strain CB 48 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas abyssalis	txid1391729	NR_114308.1	NR_114308.1 Brevundimonas abyssalis TAR-001 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas aurantiaca	txid74316	NR_028889.1	NR_028889.1 Brevundimonas aurantiaca strain CB-R 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas aveniformis	txid370977	NR_043770.1	NR_043770.1 Brevundimonas aveniformis strain EMB102 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	txid293	NR_113602.1	NR_113602.1 Brevundimonas diminuta strain NBRC 12697 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas huaxiensis	txid2725493	NR_181184.1	NR_181184.1 Brevundimonas huaxiensis strain 090558 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas lenta	txid424796	NR_044186.1	NR_044186.1 Brevundimonas lenta strain DS-18 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas naejangsanensis	txid588932	NR_116722.1	NR_116722.1 Brevundimonas naejangsanensis strain BIO-TAS2-2 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas nasdae	txid172043	NR_028633.1	NR_028633.1 Brevundimonas nasdae strain W1-2B 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas olei	txid657642	NR_117268.1	NR_117268.1 Brevundimonas olei strain MJ15 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas pondensis	txid2774189	NR_181447.1	NR_181447.1 Brevundimonas pondensis strain LVF1 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas terrae	txid363631	NR_043726.1	NR_043726.1 Brevundimonas terrae strain KSL-145 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas vesicularis	txid41276	NR_113586.1	NR_113586.1 Brevundimonas vesicularis strain NBRC 12165 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter endophyticus	txid2172652	NR_179936.1	NR_179936.1 Caulobacter endophyticus strain 774 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter fusiformis	txid69396	NR_025320.1	NR_025320.1 Caulobacter fusiformis strain ATCC 15257 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter ginsengisoli	txid400775	NR_112624.1	NR_112624.1 Caulobacter ginsengisoli strain Gsoil 317 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter henricii	txid69395	NR_025319.1	NR_025319.1 Caulobacter henricii strain ATCC 15253 16S ribosomal RNA, partial sequence
